,Trinary_Score,Vader_Score,text,elite,retweet_count,media,gender,dw_extr,dwextr_rs,dw_score,race,age,followers
2418,0,0.0,"Due to the severity of the inclement weather, our district offices in Houston will be closed on Monday, April 18, 2016.'",AlGreen,0,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2419,-1,-0.1027,Today is #EqualPayDay. Women deserve equal pay for equal work.',AlGreen,4,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2420,1,0.296,"'Today is #WorldHealthDay. Let's join the World Health Organization in calling for action on diabetes.""",AlGreen,1,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2421,0,0.0,Rep. Al Green Participates in the Groundbreaking for the New Location of the Baylor St. Luke\xe2\x80\x99s Medical Center: https://t.co/CpNOz1iy8N',AlGreen,1,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2422,1,0.926,"MLK, Jr. was assassinated 48 years ago today. We honor him for his courage as well as his life-long commitment to justice for all.'",AlGreen,5,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2423,1,0.3818,April is National Minority Health Month. We must redouble our efforts to ensure all Americans have equal access to quality health care.',AlGreen,8,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2424,-1,-0.5994,Rep. Al Green Speaks at the DeBakey VA Medical Center\xe2\x80\x99s Vietnam War 50th Anniversary Commemoration Ceremony: https://t.co/OYjQZtj44U',AlGreen,0,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2425,1,0.4939,Congressman Al Green Recognizes the Sixth Anniversary of the Affordable Care Act: https://t.co/IYe0agcuDy',AlGreen,2,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2426,0,0.0,Congressmen Al Green and Emanuel Cleaver Advocate for Funding of Police Body-Worn Camera Programs: https://t.co/v6XUPzvCsN',AlGreen,0,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2427,1,0.4939,"Today, I joined my colleagues on the House Steps for the 6th Anniversary of the Affordable Care Act #20millionstrong https://t.co/MnKSdrVkUF'",AlGreen,6,0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2428,1,0.5103,Belgium needs our prayers and our determination to help them track down all the terrorists involved. We cannot allow terrorism to win.',AlGreen,1,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2429,0,0.0,Congressman Al Green Travels to Cuba on Official Presidential Trip: https://t.co/oVlrhr3t3X',AlGreen,3,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2430,0,0.0,Leaving to begin my historic journey to Cuba with President Obama and my Congressional colleagues. https://t.co/upEf9R1qm7',AlGreen,12,0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2431,0,0.0,Reps. Al Green and Gene Green Call for DOJ Investigation on the Distribution of Voting Machines and Polling Stations:https://t.co/8RT7bAPj9E',AlGreen,13,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2432,0,0.0,"This Women\xe2\x80\x99s History Month, let\xe2\x80\x99s reflect on the monumental roles of women in our history, world, and society.'",AlGreen,2,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2433,1,0.3612,Congressman Al Green discusses the importance of Black History Month: https://t.co/JtHwDIyn6J',AlGreen,1,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2434,1,0.6408,CONGRESSIONAL ALERT: Congressman Al Green to Speak Today About His Original Black History Month Resolution: https://t.co/dQJYQaUyIp',AlGreen,0,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2435,-1,-0.7506,"I am saddened by the tragic shooting in Kalamazoo County, Michigan. I will continue to closely monitor the situation.'",AlGreen,1,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2436,-1,-0.7783,"On Japanese American Day of Remembrance, let\xe2\x80\x99s denounce the tragedy of Japanese American Internment and recognize human rights for all.'",AlGreen,7,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
2437,1,0.5267,My prayers and deepest sympathies go out to the family of late Justice Antonin Scalia.',AlGreen,4,-0.5,0.5,0.429,0.429,-0.429,-0.5,70,39360.0
